sutra,adhyaya,pada,num,text_slp1,text_iast,text_deva,kashika_available
7.4.71,7,4,71,tasmAnnuq dvihalaH,tasmānnuḍ dvihalaḥ,तस्मान्नुड् द्विहलः,yes
7.4.72,7,4,72,aSnoteSca,aśnoteśca,अश्नोतेश्च,no
7.4.73,7,4,73,BavateraH,bhavateraḥ,भवतेरः,no
7.4.74,7,4,74,sasUveti nigame,sasūveti nigame,ससूवेति निगमे,no
7.4.75,7,4,75,nijAM trayARAM guRaH SlO,nijāṃ trayāṇāṃ guṇaḥ ślau,निजां त्रयाणां गुणः श्लौ,no
7.4.76,7,4,76,BfYAmit,bhṛñāmit,भृञामित्,no
7.4.77,7,4,77,artipipartyoSca,artipipartyośca,अर्तिपिपर्त्योश्च,no
7.4.78,7,4,78,bahulaM Candasi,bahulaṃ chandasi,बहुलं छन्दसि,no
7.4.79,7,4,79,sanyataH,sanyataḥ,सन्यतः,no
7.4.80,7,4,80,oH puyaRjyapare,oḥ puyaṇjyapare,ओः पुयण्ज्यपरे,no
7.4.81,7,4,81,sravatiSfRotidravatipravatiplavaticyavatInAM vA,sravatiśṛṇotidravatipravatiplavaticyavatīnāṃ vā,स्रवतिशृणोतिद्रवतिप्रवतिप्लवतिच्यवतीनां वा,no
7.4.82,7,4,82,guRo yaNlukoH,guṇo yaṅlukoḥ,गुणो यङ्लुकोः,no
7.4.83,7,4,83,dIrGo'kitaH,dīrgho'kitaḥ,दीर्घोऽकितः,no
7.4.84,7,4,84,nIgvaYcusraMsuDvaMsuBraMsukasapatapadaskandAm,nīgvañcusraṃsudhvaṃsubhraṃsukasapatapadaskandām,नीग्वञ्चुस्रंसुध्वंसुभ्रंसुकसपतपदस्कन्दाम्,no
7.4.85,7,4,85,nugato'nunAsikAntasya,nugato'nunāsikāntasya,नुगतोऽनुनासिकान्तस्य,no
7.4.86,7,4,86,japajaBadahadaSaBaYjapaSAM ca,japajabhadahadaśabhañjapaśāṃ ca,जपजभदहदशभञ्जपशां च,no
7.4.87,7,4,87,caraPaloSca,caraphalośca,चरफलोश्च,no
7.4.88,7,4,88,ut parasyAtaH,ut parasyātaḥ,उत् परस्यातः,no
7.4.89,7,4,89,ti ca,ti ca,ति च,no
7.4.90,7,4,90,rIgfdupaDasya ca,rīgṛdupadhasya ca,रीगृदुपधस्य च,no
7.4.91,7,4,91,rugrikO ca luki,rugrikau ca luki,रुग्रिकौ च लुकि,no
7.4.92,7,4,92,ftaSca,ṛtaśca,ऋतश्च,no
7.4.93,7,4,93,sanvallaGuni caNpare'naglope,sanvallaghuni caṅpare'naglope,सन्वल्लघुनि चङ्परेऽनग्लोपे,no
7.4.94,7,4,94,dIrGo laGoH,dīrgho laghoḥ,दीर्घो लघोः,no
7.4.95,7,4,95,at smfdFtvarapraTamradastFspaSAm,at smṛdṝtvaraprathamradastṝspaśām,अत् स्मृदॄत्वरप्रथम्रदस्तॄस्पशाम्,no
7.4.96,7,4,96,viBAzA vezwicezwyoH,vibhāṣā veṣṭiceṣṭyoḥ,विभाषा वेष्टिचेष्ट्योः,no
7.4.97,7,4,97,I ca gaRaH,ī ca gaṇaḥ,ई च गणः,no
8.1.1,8,1,1,sarvasya dve,sarvasya dve,सर्वस्य द्वे,no
8.1.2,8,1,2,tasya paramAmreqitam,tasya paramāmreḍitam,तस्य परमाम्रेडितम्,no
8.1.3,8,1,3,anudAttaM ca,anudāttaṃ ca,अनुदात्तं च,no
8.1.4,8,1,4,nityavIpsayoH,nityavīpsayoḥ,नित्यवीप्सयोः,no
8.1.5,8,1,5,parervarjane,parervarjane,परेर्वर्जने,no
8.1.6,8,1,6,prasamupodaH pAdapUraRe,prasamupodaḥ pādapūraṇe,प्रसमुपोदः पादपूरणे,no
8.1.7,8,1,7,uparyaDyaDasaH sAmIpye,uparyadhyadhasaḥ sāmīpye,उपर्यध्यधसः सामीप्ये,no
8.1.8,8,1,8,vAkyAderAmantritasyAsUyAsammatikopakutsanaBartsanezu,vākyāderāmantritasyāsūyāsammatikopakutsanabhartsaneṣu,वाक्यादेरामन्त्रितस्यासूयासम्मतिकोपकुत्सनभर्त्सनेषु,no
8.1.9,8,1,9,ekaM bahuvrIhivat,ekaṃ bahuvrīhivat,एकं बहुव्रीहिवत्,no
8.1.10,8,1,10,AbADe ca,ābādhe ca,आबाधे च,no
8.1.11,8,1,11,karmaDArayavat uttarezu,karmadhārayavat uttareṣu,कर्मधारयवत् उत्तरेषु,no
8.1.12,8,1,12,prakAre guRavacanasya,prakāre guṇavacanasya,प्रकारे गुणवचनस्य,no
8.1.13,8,1,13,akfcCre priyasuKayoranyatarasyAm,akṛcchre priyasukhayoranyatarasyām,अकृच्छ्रे प्रियसुखयोरन्यतरस्याम्,no
8.1.14,8,1,14,yaTAsve yaTAyaTam,yathāsve yathāyatham,यथास्वे यथायथम्,no
8.1.15,8,1,15,dvandvaM rahasyamaryAdAvacanavyutkramaRayajYapAtraprayogABivyaktizu,dvandvaṃ rahasyamaryādāvacanavyutkramaṇayajñapātraprayogābhivyaktiṣu,द्वन्द्वं रहस्यमर्यादावचनव्युत्क्रमणयज्ञपात्रप्रयोगाभिव्यक्तिषु,no
8.1.16,8,1,16,padasya,padasya,पदस्य,no
8.1.17,8,1,17,padAt,padāt,पदात्,no
8.1.18,8,1,18,anudAttaM sarvamapAdAdO,anudāttaṃ sarvamapādādau,अनुदात्तं सर्वमपादादौ,no
8.1.19,8,1,19,Amantritasya ca,āmantritasya ca,आमन्त्रितस्य च,no
8.1.20,8,1,20,yuzmadasmadoH zazWIcaturTIdvitIyAsTayorvAnnAvO,yuṣmadasmadoḥ ṣaṣṭhīcaturthīdvitīyāsthayorvānnāvau,युष्मदस्मदोः षष्ठीचतुर्थीद्वितीयास्थयोर्वान्नावौ,no
8.1.21,8,1,21,bahuvacanasya vasnasO,bahuvacanasya vasnasau,बहुवचनस्य वस्नसौ,no
8.1.22,8,1,22,temayAvekavacanasya,temayāvekavacanasya,तेमयावेकवचनस्य,no
8.1.23,8,1,23,tvAmO dvitIyAyAH,tvāmau dvitīyāyāḥ,त्वामौ द्वितीयायाः,no
8.1.24,8,1,24,na cavAhAhEvayukte,na cavāhāhaivayukte,न चवाहाहैवयुक्ते,no
8.1.25,8,1,25,paSyArTEScAnAlocane,paśyārthaiścānālocane,पश्यार्थैश्चानालोचने,no
8.1.26,8,1,26,sapUrvAyAH praTamAyA viBAzA,sapūrvāyāḥ prathamāyā vibhāṣā,सपूर्वायाः प्रथमाया विभाषा,no
8.1.27,8,1,27,tiNo gotrAdIni kutsanABIkzRyayoH,tiṅo gotrādīni kutsanābhīkṣṇyayoḥ,तिङो गोत्रादीनि कुत्सनाभीक्ष्ण्ययोः,no
8.1.28,8,1,28,tiNNatiNaH,tiṅṅatiṅaḥ,तिङ्ङतिङः,no
8.1.29,8,1,29,na luw,na luṭ,न लुट्,no
8.1.30,8,1,30,nipAtEryadyadihantakuvinnecceccaRkaccidyatrayuktam,nipātairyadyadihantakuvinnecceccaṇkaccidyatrayuktam,निपातैर्यद्यदिहन्तकुविन्नेच्चेच्चण्कच्चिद्यत्रयुक्तम्,no
8.1.31,8,1,31,naha pratyAramBe,naha pratyārambhe,नह प्रत्यारम्भे,no
8.1.32,8,1,32,satyaM praSne,satyaṃ praśne,सत्यं प्रश्ने,no
8.1.33,8,1,33,aNgAprAtilomye,aṅgāprātilomye,अङ्गाप्रातिलोम्ये,no
8.1.34,8,1,34,hi ca,hi ca,हि च,no
8.1.35,8,1,35,Candasyanekamapi sAkANkzam,chandasyanekamapi sākāṅkṣam,छन्दस्यनेकमपि साकाङ्क्षम्,no
8.1.36,8,1,36,yAvadyaTAByAm,yāvadyathābhyām,यावद्यथाभ्याम्,no
8.1.37,8,1,37,pUjAyAM nAnantaram,pūjāyāṃ nānantaram,पूजायां नानन्तरम्,no
8.1.38,8,1,38,upasargavyapetaM ca,upasargavyapetaṃ ca,उपसर्गव्यपेतं च,no
8.1.39,8,1,39,tupaSyapaSyatAhEH pUjAyAm,tupaśyapaśyatāhaiḥ pūjāyām,तुपश्यपश्यताहैः पूजायाम्,no
8.1.40,8,1,40,aho ca,aho ca,अहो च,no
8.1.41,8,1,41,Seze viBAzA,śeṣe vibhāṣā,शेषे विभाषा,no
8.1.42,8,1,42,purA ca parIpsAyAm,purā ca parīpsāyām,पुरा च परीप्सायाम्,no
8.1.43,8,1,43,nanvityanujYEzaRAyAm,nanvityanujñaiṣaṇāyām,नन्वित्यनुज्ञैषणायाम्,no
8.1.44,8,1,44,kiM kriyApraSne'nupasargamapratizidDam,kiṃ kriyāpraśne'nupasargamapratiṣiddham,किं क्रियाप्रश्नेऽनुपसर्गमप्रतिषिद्धम्,no
8.1.45,8,1,45,lope viBAzA,lope vibhāṣā,लोपे विभाषा,no
8.1.46,8,1,46,ehimanye prahAse lfw,ehimanye prahāse lṛṭ,एहिमन्ये प्रहासे लृट्,no
8.1.47,8,1,47,jAtvapUrvam,jātvapūrvam,जात्वपूर्वम्,no
8.1.48,8,1,48,kimvfttaM ca ciduttaram,kimvṛttaṃ ca ciduttaram,किम्वृत्तं च चिदुत्तरम्,no
8.1.49,8,1,49,Aho utAho cAnantaram,āho utāho cānantaram,आहो उताहो चानन्तरम्,no
8.1.50,8,1,50,Seze viBAzA,śeṣe vibhāṣā,शेषे विभाषा,no
8.1.51,8,1,51,gatyarTalowA lfRna cet kArakaM sarvAnyat,gatyarthaloṭā lṛṇna cet kārakaṃ sarvānyat,गत्यर्थलोटा लृण्न चेत् कारकं सर्वान्यत्,no
8.1.52,8,1,52,low ca,loṭ ca,लोट् च,no
8.1.53,8,1,53,viBAzitaM sopasargamanuttamam,vibhāṣitaṃ sopasargamanuttamam,विभाषितं सोपसर्गमनुत्तमम्,no
8.1.54,8,1,54,hanta ca,hanta ca,हन्त च,no
8.1.55,8,1,55,Ama ekAntaramAmantritamanantike,āma ekāntaramāmantritamanantike,आम एकान्तरमामन्त्रितमनन्तिके,no
8.1.56,8,1,56,yadDituparaM Candasi,yaddhituparaṃ chandasi,यद्धितुपरं छन्दसि,no
8.1.57,8,1,57,canacidivagotrAditadDitAmreqitezvagateH,canacidivagotrāditaddhitāmreḍiteṣvagateḥ,चनचिदिवगोत्रादितद्धिताम्रेडितेष्वगतेः,no
8.1.58,8,1,58,cAdizu ca,cādiṣu ca,चादिषु च,no
8.1.59,8,1,59,cavAyoge praTamA,cavāyoge prathamā,चवायोगे प्रथमा,no
8.1.60,8,1,60,heti kziyAyAm,heti kṣiyāyām,हेति क्षियायाम्,no
8.1.61,8,1,61,aheti viniyoge ca,aheti viniyoge ca,अहेति विनियोगे च,no
8.1.62,8,1,62,cAhalopa evetyavaDAraRam,cāhalopa evetyavadhāraṇam,चाहलोप एवेत्यवधारणम्,no
8.1.63,8,1,63,cAdilope viBAzA,cādilope vibhāṣā,चादिलोपे विभाषा,no
8.1.64,8,1,64,vEvAveti ca cCandasi,vaivāveti ca cchandasi,वैवावेति च च्छन्दसि,no
8.1.65,8,1,65,ekAnyAByAM samarTAByAm,ekānyābhyāṃ samarthābhyām,एकान्याभ्यां समर्थाभ्याम्,no
8.1.66,8,1,66,yadvfttAnnityaM,yadvṛttānnityaṃ,यद्वृत्तान्नित्यं,no
8.1.67,8,1,67,pUjanAt pUjitamanudAttaM kAzWAdiByaH,pūjanāt pūjitamanudāttaṃ kāṣṭhādibhyaḥ,पूजनात् पूजितमनुदात्तं काष्ठादिभ्यः,no
8.1.68,8,1,68,sagatirapi tiN,sagatirapi tiṅ,सगतिरपि तिङ्,no
8.1.69,8,1,69,kutsane ca supyagotrAdO,kutsane ca supyagotrādau,कुत्सने च सुप्यगोत्रादौ,no
8.1.70,8,1,70,gatirgatO,gatirgatau,गतिर्गतौ,no
8.1.71,8,1,71,tiNi codAttavati,tiṅi codāttavati,तिङि चोदात्तवति,no
8.1.72,8,1,72,AmantritaM pUrvamavidyamAnavat,āmantritaṃ pūrvamavidyamānavat,आमन्त्रितं पूर्वमविद्यमानवत्,no
8.1.73,8,1,73,nAmantrite samAnADikaraRe sAmAnyavacanam,nāmantrite samānādhikaraṇe sāmānyavacanam,नामन्त्रिते समानाधिकरणे सामान्यवचनम्,no
8.1.74,8,1,74,viBAzitaM viSezavacane bahuvacanam,vibhāṣitaṃ viśeṣavacane bahuvacanam,विभाषितं विशेषवचने बहुवचनम्,no
8.2.1,8,2,1,pUrvatrAsidDam,pūrvatrāsiddham,पूर्वत्रासिद्धम्,no
8.2.2,8,2,2,nalopaH supsvarasaMjYAtugviDizu kfti,nalopaḥ supsvarasaṃjñātugvidhiṣu kṛti,नलोपः सुप्स्वरसंज्ञातुग्विधिषु कृति,no
8.2.3,8,2,3,na mu ne,na mu ne,न मु ने,no
8.2.4,8,2,4,udAttasvaritayoryaRaH svarito'nudAttasya,udāttasvaritayoryaṇaḥ svarito'nudāttasya,उदात्तस्वरितयोर्यणः स्वरितोऽनुदात्तस्य,no
8.2.5,8,2,5,ekAdeSa udAttenodAttaH,ekādeśa udāttenodāttaḥ,एकादेश उदात्तेनोदात्तः,no
8.2.6,8,2,6,svarito vA'nudAtte padAdO,svarito vā'nudātte padādau,स्वरितो वाऽनुदात्ते पदादौ,no
8.2.7,8,2,7,nalopaH prAtipadikAntasya,nalopaḥ prātipadikāntasya,नलोपः प्रातिपदिकान्तस्य,no
8.2.8,8,2,8,na NisambudDyoH,na ṅisambuddhyoḥ,न ङिसम्बुद्ध्योः,no
8.2.9,8,2,9,mAdupaDAyASca matorvo'yavAdiByaH,mādupadhāyāśca matorvo'yavādibhyaḥ,मादुपधायाश्च मतोर्वोऽयवादिभ्यः,no
8.2.10,8,2,10,JayaH,jhayaḥ,झयः,no
8.2.11,8,2,11,saMjYAyAm,saṃjñāyām,संज्ञायाम्,no
8.2.12,8,2,12,AsandIvadazWIvaccakrIvatkakzIvadrumaRvaccarmaRvatI,āsandīvadaṣṭhīvaccakrīvatkakṣīvadrumaṇvaccarmaṇvatī,आसन्दीवदष्ठीवच्चक्रीवत्कक्षीवद्रुमण्वच्चर्मण्वती,no
8.2.13,8,2,13,udanvAnudaDO ca,udanvānudadhau ca,उदन्वानुदधौ च,no
8.2.14,8,2,14,rAjanvAn sOrAjye,rājanvān saurājye,राजन्वान् सौराज्ये,no
8.2.15,8,2,15,CandasIraH,chandasīraḥ,छन्दसीरः,no
8.2.16,8,2,16,ano nuw,ano nuṭ,अनो नुट्,no
8.2.17,8,2,17,nAdGasya,nādghasya,नाद्घस्य,no
8.2.18,8,2,18,kfpo ro laH,kṛpo ro laḥ,कृपो रो लः,no
8.2.19,8,2,19,upasargasyAyatO,upasargasyāyatau,उपसर्गस्यायतौ,no
8.2.20,8,2,20,gro yaNi,gro yaṅi,ग्रो यङि,no
8.2.21,8,2,21,aci viBAzA,aci vibhāṣā,अचि विभाषा,no
8.2.22,8,2,22,pareSca GANkayoH,pareśca ghāṅkayoḥ,परेश्च घाङ्कयोः,no
8.2.23,8,2,23,saMyogAntasya lopaH,saṃyogāntasya lopaḥ,संयोगान्तस्य लोपः,no
8.2.24,8,2,24,rAtsasya,rātsasya,रात्सस्य,no
8.2.25,8,2,25,Di ca,dhi ca,धि च,no
8.2.26,8,2,26,Jalo Jali,jhalo jhali,झलो झलि,no
8.2.27,8,2,27,hrasvAdaNgAt,hrasvādaṅgāt,ह्रस्वादङ्गात्,no
8.2.28,8,2,28,iwa Iwi,iṭa īṭi,इट ईटि,no
8.2.29,8,2,29,skoH saMyogAdyorante ca,skoḥ saṃyogādyorante ca,स्कोः संयोगाद्योरन्ते च,no
8.2.30,8,2,30,coH kuH,coḥ kuḥ,चोः कुः,no
8.2.31,8,2,31,ho QaH,ho ḍhaḥ,हो ढः,no
8.2.32,8,2,32,dAderDAtorGaH,dāderdhātorghaḥ,दादेर्धातोर्घः,no
8.2.33,8,2,33,vA druhamuhazRuhazRihAm,vā druhamuhaṣṇuhaṣṇihām,वा द्रुहमुहष्णुहष्णिहाम्,no
8.2.34,8,2,34,naho DaH,naho dhaḥ,नहो धः,no
8.2.35,8,2,35,AhasTaH,āhasthaḥ,आहस्थः,no
8.2.36,8,2,36,vraScaBrasjasfjamfjayajarAjaBrAjacCaSAM zaH,vraścabhrasjasṛjamṛjayajarājabhrājacchaśāṃ ṣaḥ,व्रश्चभ्रस्जसृजमृजयजराजभ्राजच्छशां षः,no
8.2.37,8,2,37,ekAco baSo Baz Jazantasya sDvoH,ekāco baśo bhaṣ jhaṣantasya sdhvoḥ,एकाचो बशो भष् झषन्तस्य स्ध्वोः,no
8.2.38,8,2,38,daDastaToSca,dadhastathośca,दधस्तथोश्च,no
8.2.39,8,2,39,JalAM jaSo'nte,jhalāṃ jaśo'nte,झलां जशोऽन्ते,no
8.2.40,8,2,40,JazastaTorDo'DaH,jhaṣastathordho'dhaḥ,झषस्तथोर्धोऽधः,no
8.2.41,8,2,41,zaQoH kaH si,ṣaḍhoḥ kaḥ si,षढोः कः सि,no
8.2.42,8,2,42,radAByAM nizWAto naH pUrvasya ca daH,radābhyāṃ niṣṭhāto naḥ pūrvasya ca daḥ,रदाभ्यां निष्ठातो नः पूर्वस्य च दः,no
8.2.43,8,2,43,saMyogAderAto DAtoryaRvataH,saṃyogāderāto dhātoryaṇvataḥ,संयोगादेरातो धातोर्यण्वतः,no
8.2.44,8,2,44,lvAdiByaH,lvādibhyaḥ,ल्वादिभ्यः,no
8.2.45,8,2,45,oditaSca,oditaśca,ओदितश्च,no
8.2.46,8,2,46,kziyo dIrGAt,kṣiyo dīrghāt,क्षियो दीर्घात्,no
8.2.47,8,2,47,Syo'sparSe,śyo'sparśe,श्योऽस्पर्शे,no
8.2.48,8,2,48,aYco'napAdAne,añco'napādāne,अञ्चोऽनपादाने,no
8.2.49,8,2,49,divo'vijigIzAyAm,divo'vijigīṣāyām,दिवोऽविजिगीषायाम्,no
8.2.50,8,2,50,nirvARo'vAte,nirvāṇo'vāte,निर्वाणोऽवाते,no
8.2.51,8,2,51,SuzaH kaH,śuṣaḥ kaḥ,शुषः कः,no
8.2.52,8,2,52,paco vaH,paco vaḥ,पचो वः,no
8.2.53,8,2,53,kzAyo maH,kṣāyo maḥ,क्षायो मः,no
8.2.54,8,2,54,prastyo'nyatarasyAm,prastyo'nyatarasyām,प्रस्त्योऽन्यतरस्याम्,no
8.2.55,8,2,55,anupasargAt PullakzIbakfSollAGAH,anupasargāt phullakṣībakṛśollāghāḥ,अनुपसर्गात् फुल्लक्षीबकृशोल्लाघाः,no
8.2.56,8,2,56,nudavidondatrAGrAhrIByo'nyatarasyAm,nudavidondatrāghrāhrībhyo'nyatarasyām,नुदविदोन्दत्राघ्राह्रीभ्योऽन्यतरस्याम्,no
8.2.57,8,2,57,na DyAKyApFmUrCimadAm,na dhyākhyāpṝmūrchimadām,न ध्याख्यापॄमूर्छिमदाम्,no
8.2.58,8,2,58,vitto BogapratyayayoH,vitto bhogapratyayayoḥ,वित्तो भोगप्रत्यययोः,no
8.2.59,8,2,59,BittaM Sakalam,bhittaṃ śakalam,भित्तं शकलम्,no
8.2.60,8,2,60,fRamADamarRye,ṛṇamādhamarṇye,ऋणमाधमर्ण्ये,no
8.2.61,8,2,61,nasattanizattAnuttapratUrtasUrtagUrtAni Candasi,nasattaniṣattānuttapratūrtasūrtagūrtāni chandasi,नसत्तनिषत्तानुत्तप्रतूर्तसूर्तगूर्तानि छन्दसि,no
8.2.62,8,2,62,kvinpratyayasya kuH,kvinpratyayasya kuḥ,क्विन्प्रत्ययस्य कुः,no
8.2.63,8,2,63,naServA,naśervā,नशेर्वा,no
8.2.64,8,2,64,mo no DAtoH,mo no dhātoḥ,मो नो धातोः,no
